,cleaningDay,Run,HCW_related_infecs,Number_of_Patients_sick,prob_patient_sick,prob_new_patient,prob_transmission,isolation_factor,isolate_sick,isolation_time,icu_hcw_wash_rate,outside_hcw_wash_rate,height,width
961,90,961,2,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
962,90,962,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
963,90,963,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
964,90,964,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
965,90,965,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
966,90,966,0,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
967,90,967,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
968,90,968,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
969,90,969,1,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
970,90,970,4,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
971,90,971,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
972,90,972,3,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
973,90,973,4,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
974,90,974,2,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
975,90,975,3,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
976,90,976,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
977,90,977,3,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
978,90,978,1,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
979,90,979,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
980,90,980,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
981,90,981,3,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
982,90,982,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
983,90,983,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
984,90,984,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
985,90,985,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
986,90,986,1,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
987,90,987,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
988,90,988,1,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
989,90,989,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
990,90,990,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
991,90,991,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
992,90,992,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
993,90,993,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
994,90,994,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
995,90,995,5,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
996,90,996,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
997,90,997,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
998,90,998,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
999,90,999,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1000,180,1000,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1001,180,1001,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1002,180,1002,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1003,180,1003,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1004,180,1004,4,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1005,180,1005,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1006,180,1006,4,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1007,180,1007,4,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1008,180,1008,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1009,180,1009,8,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1010,180,1010,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1011,180,1011,6,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1012,180,1012,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1013,180,1013,7,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1014,180,1014,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1015,180,1015,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1016,180,1016,8,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1017,180,1017,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1018,180,1018,2,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1019,180,1019,4,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1020,180,1020,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1021,180,1021,5,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1022,180,1022,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1023,180,1023,9,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1024,180,1024,11,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1025,180,1025,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1026,180,1026,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1027,180,1027,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1028,180,1028,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1029,180,1029,4,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1030,180,1030,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1031,180,1031,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1032,180,1032,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1033,180,1033,10,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1034,180,1034,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1035,180,1035,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1036,180,1036,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1037,180,1037,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1038,180,1038,8,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1039,180,1039,8,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1040,180,1040,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1041,180,1041,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1042,180,1042,7,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1043,180,1043,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1044,180,1044,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1045,180,1045,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1046,180,1046,4,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1047,180,1047,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1048,180,1048,12,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1049,180,1049,7,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1050,180,1050,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1051,180,1051,3,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1052,180,1052,8,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1053,180,1053,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1054,180,1054,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1055,180,1055,4,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1056,180,1056,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1057,180,1057,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1058,180,1058,7,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1059,180,1059,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1060,180,1060,4,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1061,180,1061,6,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1062,180,1062,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1063,180,1063,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1064,180,1064,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1065,180,1065,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1066,180,1066,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1067,180,1067,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1068,180,1068,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1069,180,1069,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1070,180,1070,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1071,180,1071,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1072,180,1072,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1073,180,1073,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1074,180,1074,0,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1075,180,1075,4,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1076,180,1076,4,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1077,180,1077,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1078,180,1078,5,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1079,180,1079,3,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1080,180,1080,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1081,180,1081,8,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1082,180,1082,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1083,180,1083,6,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1084,180,1084,6,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1085,180,1085,7,7,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1086,180,1086,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1087,180,1087,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1088,180,1088,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1089,180,1089,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1090,180,1090,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1091,180,1091,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1092,180,1092,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1093,180,1093,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1094,180,1094,8,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1095,180,1095,8,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1096,180,1096,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1097,180,1097,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1098,180,1098,5,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1099,180,1099,6,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1100,180,1100,10,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1101,180,1101,3,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1102,180,1102,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1103,180,1103,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1104,180,1104,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1105,180,1105,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1106,180,1106,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1107,180,1107,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1108,180,1108,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1109,180,1109,8,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1110,180,1110,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1111,180,1111,2,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1112,180,1112,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1113,180,1113,2,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1114,180,1114,8,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1115,180,1115,4,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1116,180,1116,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1117,180,1117,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1118,180,1118,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1119,180,1119,8,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1120,180,1120,8,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1121,180,1121,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1122,180,1122,7,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1123,180,1123,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1124,180,1124,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1125,180,1125,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1126,180,1126,3,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1127,180,1127,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1128,180,1128,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1129,180,1129,5,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1130,180,1130,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1131,180,1131,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1132,180,1132,10,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1133,180,1133,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1134,180,1134,7,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1135,180,1135,4,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1136,180,1136,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1137,180,1137,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1138,180,1138,8,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1139,180,1139,8,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1140,180,1140,7,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1141,180,1141,9,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1142,180,1142,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1143,180,1143,6,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1144,180,1144,8,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1145,180,1145,1,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1146,180,1146,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1147,180,1147,8,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1148,180,1148,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1149,180,1149,3,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1150,180,1150,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1151,180,1151,4,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1152,180,1152,5,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1153,180,1153,8,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1154,180,1154,7,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1155,180,1155,7,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1156,180,1156,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1157,180,1157,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1158,180,1158,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1159,180,1159,1,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1160,180,1160,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1161,180,1161,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1162,180,1162,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1163,180,1163,4,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1164,180,1164,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1165,180,1165,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1166,180,1166,3,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1167,180,1167,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1168,180,1168,8,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1169,180,1169,8,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1170,180,1170,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1171,180,1171,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1172,180,1172,6,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1173,180,1173,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1174,180,1174,7,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1175,180,1175,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1176,180,1176,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1177,180,1177,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1178,180,1178,8,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1179,180,1179,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1180,180,1180,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1181,180,1181,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1182,180,1182,4,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1183,180,1183,4,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1184,180,1184,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1185,180,1185,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1186,180,1186,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1187,180,1187,4,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1188,180,1188,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1189,180,1189,9,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1190,180,1190,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1191,180,1191,2,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1192,180,1192,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1193,180,1193,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1194,180,1194,9,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1195,180,1195,3,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1196,180,1196,3,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1197,180,1197,3,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1198,180,1198,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1199,180,1199,9,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1200,180,1200,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1201,180,1201,4,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1202,180,1202,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1203,180,1203,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1204,180,1204,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1205,180,1205,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1206,180,1206,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1207,180,1207,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1208,180,1208,5,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1209,180,1209,9,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1210,180,1210,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1211,180,1211,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1212,180,1212,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1213,180,1213,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1214,180,1214,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1215,180,1215,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1216,180,1216,8,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1217,180,1217,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1218,180,1218,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1219,180,1219,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1220,180,1220,10,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1221,180,1221,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1222,180,1222,4,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1223,180,1223,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1224,180,1224,2,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1225,180,1225,3,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1226,180,1226,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1227,180,1227,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1228,180,1228,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1229,180,1229,11,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1230,180,1230,8,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1231,180,1231,5,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1232,180,1232,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1233,180,1233,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1234,180,1234,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1235,180,1235,4,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1236,180,1236,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1237,180,1237,6,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1238,180,1238,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1239,180,1239,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1240,180,1240,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1241,180,1241,1,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1242,180,1242,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1243,180,1243,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1244,180,1244,7,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1245,180,1245,3,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1246,180,1246,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1247,180,1247,8,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1248,180,1248,11,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1249,180,1249,7,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1250,180,1250,8,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1251,180,1251,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1252,180,1252,2,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1253,180,1253,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1254,180,1254,3,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1255,180,1255,4,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1256,180,1256,10,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1257,180,1257,4,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1258,180,1258,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1259,180,1259,7,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1260,180,1260,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1261,180,1261,4,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1262,180,1262,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1263,180,1263,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1264,180,1264,7,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1265,180,1265,3,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1266,180,1266,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1267,180,1267,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1268,180,1268,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1269,180,1269,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1270,180,1270,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
